Directorate,Sub Directorate,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,10/09/2019,305883,Michael Bryl & Ptn T/A CW Facilities Management,"15,358.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,10/09/2019,305886,Go Access Limited,"4,078.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,10/09/2019,305893,Hi Tech Industrial Roofing Limited,"21,667.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,10/09/2019,305896,G.P.H.I.T (Integrated Services) Limited,"4,550.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,10/09/2019,305912,Paul Robinson & Ptn T/A RM Scaffolding,"2,100.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,10/09/2019,319010,Paul R Curtis t/a PRC Plant Cleaning,820.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,10/09/2019,319010,Paul R Curtis t/a PRC Plant Cleaning,"1,125.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,10/09/2019,333530,Drainforce Limited,"6,981.01",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,10/09/2019,403211,Bridgend County Borough Council,"3,423.54",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,10/09/2019,403211,Cardiff County Council,"17,090.35",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,10/09/2019,403227,Osborne Richardson Limited,"1,492.21",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10/09/2019,405100,L Mustoe Limited,"2,522.20",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10/09/2019,405100,Lyndon Mustoe,"1,825.08",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10/09/2019,405100,Lyndon Mustoe,"2,047.44",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10/09/2019,405100,Lyndon Mustoe,"2,077.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10/09/2019,422160,Hays Specialist Recruitment Limited,784.13,Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,11/09/2019,100136,eBuyer UK Limited,"1,000.35",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101004,Rentokil Initial UK Limited,"1,007.50",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101004,Superstars School Services Limited,"1,600.20",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101004,Travel Class Limited,"3,120.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101134,Ricoh UK Limited,563.15,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101134,A & R Contract Cleaning Specialist Limited,"1,040.54",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101140,Natural Resources Wales,684.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101141,The Assessment Foundation CIC,540.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101304,Elio Leo Architecture Limited,"1,252.20",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101304,Globebrow Limited t/a Manor Adventure,"9,350.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101315,Siemens Financial Services Limited,629.90,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101315,Katherine Gaughan t/a SRG Carpets,"1,286.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,101315,Kerry Bennett t/a Kerry Bennett & Sons,"1,434.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/09/2019,104381,Peter Regan & Ptn t/a Sonic Alarm Systems,710.00,Revenue,
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,11/09/2019,109020,Procare Nursing Agency Limited,540.00,Revenue,
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,11/09/2019,109020,Procare Nursing Agency Limited,852.00,Revenue,
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,11/09/2019,109020,Procare Nursing Agency Limited,"1,080.00",Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,11/09/2019,130030,Michael Thistlewood t/a Vale Leaflet Distribution,600.00,Revenue,
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,11/09/2019,130271,Glamorgan Voluntary Services,"3,157.60",Revenue,
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,11/09/2019,130281,Cardiff & Vale College,750.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215191,NonStop Recruitment Limited,"1,086.30",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Parkrow Care Limited,624.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Parkrow Care Limited,629.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Hafod Care Association Limited,773.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,Floydies Limited,"3,300.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,April Complete Care Solutions Limited,519.08,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215489,April Complete Care Solutions Limited,649.55,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,215803,Tai Newydd Limited,"15,625.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,A2B (South Wales) Limited,507.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,Innovate Trust Limited,"3,144.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,April Complete Care Solutions Limited,946.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,291.33",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,291.33",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,291.33",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,936.98",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,Galltfaenan Hall Limited,"2,712.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,Vision 21,832.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,217909,Vision 21,832.40,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,11/09/2019,218302,Mental Health Matters Wales Limited,623.25,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,11/09/2019,218302,Training In Mind Limited,"2,178.45",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,11/09/2019,218302,Training In Mind Limited,"3,485.60",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,218419,Parkrow Care Limited,655.54,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,239021,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"37,500.00",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,11/09/2019,239030,Promo Cymru Trading Limited,"4,687.50",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/09/2019,239031,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"26,250.00",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,11/09/2019,239043,Jane Moore Associates Limited,"2,793.60",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,600.00,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,626.13,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,744.52,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"1,170.73",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"1,479.40",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"2,048.40",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"2,082.78",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,726.96",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,804.27",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,806.41",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,870.49",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,870.49",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,954.11",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,162.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,166.34",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,173.76",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,190.81",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,190.81",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,190.81",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,190.81",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Regional Foster Placements Limited,"3,255.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,321.60",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,351.10",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,351.10",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,445.34",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,516.33",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,516.33",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,516.33",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,587.01",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Foster Care Associates Limited,"3,623.28",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,TLC (Wales) Independent Fostering Limited,"3,645.91",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Foster Care Associates Limited,"3,735.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Foster Care Associates Limited,"3,735.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"3,752.24",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Fosteringmatters Limited,"3,792.85",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,The National Fostering Agency Limited,"5,739.34",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"6,261.30",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Landsker Child Care Limited,"7,001.14",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Foster Care Associates Limited,"8,370.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Pathway Care Limited T/A Calon Cymru Fostering,"11,360.70",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,BetterCare Keys Limited,"14,069.57",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,St Davids ASC (Marlowe) Limited,"16,285.72",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Midway Transitional Solutions Limited,"16,800.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Midway Transitional Solutions Limited,"16,800.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Landsker Child Care Limited,"17,909.58",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Landsker Child Care Limited,"17,909.58",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Care 4 Children Residential Services Limited,"18,214.20",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Midway Transitional Solutions Limited,"18,900.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Birribi Limited,"19,928.70",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Orbis Education and Care Limited,"23,542.63",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Neath & Port Talbot County Borough Council,952.00,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Neath & Port Talbot County Borough Council,"28,830.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Action for Children,"2,348.40",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Supported Fostering Services Charitable Trust,"3,038.40",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Supported Fostering Services Charitable Trust,"3,038.40",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Barnardos Cymru,"3,077.86",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Barnardos Cymru,"3,104.43",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260060,Barnardos Cymru,"3,715.57",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260150,Sanctuary Personnel Limited,"1,035.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260150,Sanctuary Personnel Limited,"1,276.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260150,Sanctuary Personnel Limited,"1,276.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11/09/2019,260190,Prospero Recruitment Limited,"1,630.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,11/09/2019,303910,Hays Specialist Recruitment Limited,521.87,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,11/09/2019,303931,Hays Specialist Recruitment Limited,689.13,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,11/09/2019,303931,Hays Specialist Recruitment Limited,689.13,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,11/09/2019,303931,Hays Specialist Recruitment Limited,689.15,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Ted Hopkins Limited,625.38,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Refuse Vehicle Solutions Limited,980.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Fleetwheel Limited,"1,172.38",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Kits-N-Bits Limited,"1,255.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Kits-N-Bits Limited,"1,255.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Commercial Operator Training Solutions Limited,"1,262.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Trash UK Limited,"1,450.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Trash UK Limited,"1,450.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Trash UK Limited,"1,450.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Euro Commercials (South Wales) Limited,"4,564.84",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,11/09/2019,319010,Ceri Williams t/a Mobile Tyre Services,"1,283.23",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/09/2019,325970,Westcotec Limited,"1,975.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11/09/2019,333013,Streetmaster (South Wales) Limited,822.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11/09/2019,333500,Vibe Creative Limited,"4,150.00",Revenue,
NEW REGENERATION,REGENERATION & PLANNING,11/09/2019,350720,Mosaic Futures Limited,"10,866.67",Revenue,
NEW REGENERATION,REGENERATION & PLANNING,11/09/2019,359457,Vibe Creative Limited,"1,900.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365769,Peyton Travel Limited,"2,370.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365786,Easyway Minicoach Hire Limited,"8,509.45",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365786,New Adventure Travel Limited,"27,230.57",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365791,Easyway Minicoach Hire Limited,"9,958.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365796,New Adventure Travel Limited,"20,375.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/09/2019,365803,Orbis Education and Care Limited,950.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,11/09/2019,402450,Boulders Limited,500.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,11/09/2019,405001,Salvatore Cannatella,625.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,11/09/2019,405001,Coastlands Family Church,700.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,11/09/2019,407119,Building Recruitment Company Limited,"1,363.12",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,11/09/2019,407119,Hays Specialist Recruitment Limited,"1,367.17",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/09/2019,409102,2D Property Maintenance Limited,"7,320.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/09/2019,409102,Care & Repair Cardiff and the Vale,"1,040.40",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/09/2019,409102,Care & Repair Cardiff and the Vale,"4,013.78",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/09/2019,420201,Computacenter (UK) Limited,697.28,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/09/2019,420220,Link Treasury Services Limited t/a Link Asset Services,"12,750.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/09/2019,422100,OCS Group UK Limited,612.85,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/09/2019,422201,Chubb Fire & Security Limited,"-1,059.67",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/09/2019,422201,Chubb Fire & Security Limited,"1,049.18",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,11/09/2019,440010,BOF Group Limited T/A BOF,"3,039.00",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,11/09/2019,810121,Bouygues (UK) Limited,"186,931.60",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,11/09/2019,812345,KS Barry (Plumbing & Heating) Limited,"59,388.18",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,11/09/2019,812346,KS Barry (Plumbing & Heating) Limited,"51,161.41",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,11/09/2019,812349,KS Barry (Plumbing & Heating) Limited,"78,140.18",Capital,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,11/09/2019,835375,G Oakley & Sons Limited,"60,812.17",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,11/09/2019,837115,HAGS-SMP Limited,"5,288.31",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/09/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,069.97",Capital,
DIRECT LEARNING AND SKILLS,DIRECTORS OFFICE,12/09/2019,100131,Michael Bryl & Ptn T/A CW Facilities Management,"1,651.00",Revenue,
