DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101006,XMA Limited,"2,585.52",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101007,Bay Resourcing Limited,508.65,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101025,Homerton College,"1,000.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101065,Teaching Personnel Limited,532.60,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101065,Teaching Personnel Limited,532.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101110,Dwr Cymru Cyf,813.39,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101173,Dwr Cymru Cyf,753.45,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101202,Ruth Miskin Literacy Limited,"1,300.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101241,Solutions in Technology Limited,942.21,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101261,New Directions (Education) Limited,750.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101261,New Directions (Education) Limited,750.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,101285,Harper Collins Publishers Limited,999.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,102593,SalamanderSoft Limited,999.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,102636,Now Education Cardiff Limited,524.45,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,102636,Now Education Cardiff Limited,524.45,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,102636,Now Education Cardiff Limited,524.45,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,102636,Now Education Cardiff Limited,581.95,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,102636,CJ Contract Travel Services Limited,"1,430.28",REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,12/10/2020,102652,Autism Bristol Limited,650.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/10/2020,104381,Dwr Cymru Cyf,558.46,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/10/2020,130281,Barry Training Services Limited,825.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,502.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,507.27,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,GJ Care & Training Limited,514.15,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,517.55,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Parkrow Care Limited,523.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,534.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,567.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,586.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,594.14,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,594.14,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,598.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,598.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,598.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,598.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,602.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,All Saints DC Limited,610.38,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,GJ Care & Training Limited,614.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,615.09,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,617.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,617.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Parkrow Care Limited,623.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Parkrow Care Limited,623.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,625.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Parkrow Care Limited,639.50,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,640.78,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,GJ Care & Training Limited,651.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,683.07,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,GJ Care & Training Limited,685.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,GJ Care & Training Limited,695.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,All Saints DC Limited,705.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1st Grade Care Limited,723.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,724.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,All Saints DC Limited,753.12,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,771.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,771.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,774.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,774.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,797.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Parkrow Care Limited,799.34,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,805.23,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,806.59,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,806.59,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,818.72,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Annwyl Limited t/a Bluebird Care,822.53,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,829.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,829.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Care In Wales Limited T/A Care in the Vale,859.25,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,Caring Companions Limited,904.61,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1 Call Care Limited,519.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,1 Call Care Limited,647.08,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),758.55,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,216179,Care In Wales Limited T/A Care in the Vale,813.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,216179,Care In Wales Limited T/A Care in the Vale,813.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,217909,GJ Care & Training Limited,769.40,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,217909,Everycare (Cardiff) Limited,894.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,217909,Everycare (Cardiff) Limited,"1,575.54",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,217909,Celtic Community Services Limited,"2,338.75",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218310,Celtic Community Services Limited,876.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Care In Wales Limited T/A Care in the Vale,551.86,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Care In Wales Limited T/A Care in the Vale,563.16,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Care In Wales Limited T/A Care in the Vale,573.78,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Care In Wales Limited T/A Care in the Vale,587.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Parkrow Care Limited,688.16,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Care In Wales Limited T/A Care in the Vale,745.63,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Celtic Community Services Limited,642.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/10/2020,218419,Celtic Community Services Limited,720.00,REVENUE,
DIRECT YOS,GF YOS,12/10/2020,221251,Dwr Cymru Cyf,579.34,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,12/10/2020,239043,Carmarthenshire County Council,"40,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,12/10/2020,239043,City and County of Swansea,"40,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,12/10/2020,239282,1 Call Care Limited,"1,262.38",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,12/10/2020,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,558.40,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,12/10/2020,260260,Frontline Staffing Limited,"1,472.23",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,12/10/2020,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"4,200.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,12/10/2020,333500,Dwr Cymru Cyf,"4,635.67",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12/10/2020,341120,Dwr Cymru Cyf,"1,038.16",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12/10/2020,341120,Dwr Cymru Cyf,"1,158.35",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,12/10/2020,365763,Reach Publishing Services Limited,695.97,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12/10/2020,365789,Watts Coaches Limited,"7,498.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12/10/2020,365790,Watts Coaches Limited,"46,209.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,12/10/2020,403218,Herongrange Security & Systems Limited,"4,658.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"3,396.75",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"8,491.88",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405004,Heather A Tucker T/A Tadross Hotel,"6,057.52",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405004,Heather A Tucker T/A Tadross Hotel,"6,400.38",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405004,Heather A Tucker T/A Tadross Hotel,"6,400.38",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405100,Duncan M Evans,"2,566.58",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/10/2020,405108,Pegasus Maintenance Services Limited,845.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,12/10/2020,407100,SoloProtect Limited,"1,296.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,12/10/2020,407100,SoloProtect Limited,"3,594.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,12/10/2020,407118,James Andrews Recruitment Solutions Limited,"10,000.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12/10/2020,421230,YTC Systems Limited,"3,250.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12/10/2020,421230,Q Associates Limited,"3,525.26",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12/10/2020,421230,Xerox (UK) Limited,"5,244.83",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12/10/2020,422003,Western Power Distribution LLP,"1,772.39",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,12/10/2020,440530,Micro Focus Software UK Limited,"34,255.11",REVENUE,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,12/10/2020,831568,Wildwood Ecology Limited,"1,153.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,12/10/2020,831569,Network Rail Infrastructure Limited,"1,574.76",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,12/10/2020,842185,Acuity Law Limited,"650,000.00",CAPITAL,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,13/10/2020,100301,Cardiff County Council,"4,737.88",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,A & R Contract Cleaning Specialist Limited,600.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,A & R Contract Cleaning Specialist Limited,"1,090.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,New Directions (Education) Limited,507.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,Teaching Personnel Limited,719.60,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,TeacherActive Limited,845.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100304,Apollo Teaching Services Limited,857.10,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100400,Cardiff County Council,535.08,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100401,Cardiff County Council,"30,985.52",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100402,Cardiff County Council,"27,556.82",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100403,Cardiff County Council,"6,509.67",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100405,Cardiff County Council,802.63,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,13/10/2020,100407,Cardiff County Council,"22,476.61",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101032,A Class Apart Limited,756.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101032,Superstars School Services Limited,"2,265.76",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101173,A & R Contract Cleaning Specialist Limited,"1,310.38",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101173,Oxford University Press,675.30,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101306,Taro Nod Limited,632.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101306,Taro Nod Limited,632.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,13/10/2020,101317,Bay Resourcing Limited,"1,198.22",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,13/10/2020,120080,Askews & Holts Library Services Limited,624.10,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,13/10/2020,120080,Askews & Holts Library Services Limited,627.62,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,13/10/2020,120080,Askews & Holts Library Services Limited,707.61,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,13/10/2020,120080,Cardiff County Council,978.42,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,13/10/2020,130238,Cardiff County Council,"1,508.58",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,213505,Gofal Cymru Care Limited,"3,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,213505,Celtic Community Services Limited,"6,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,213505,Glamorgan Home Care Limited t/a Home Instead Senior Care,"5,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,213505,June Zehetmayr t/a Tower Hill Residential Home,"14,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,500.78,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,509.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,522.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,553.70,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,579.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,594.14,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,604.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,616.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,628.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,655.34,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,655.34,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,674.91,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,All Care (South Wales) Limited,675.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,680.56,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,All Care (South Wales) Limited,680.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,681.24,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,All Care (South Wales) Limited,704.62,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,706.98,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,736.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,738.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,738.01,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,756.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,764.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,771.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,774.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,792.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,799.15,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,All Care (South Wales) Limited,801.94,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Care In Wales Limited T/A Care in the Vale,829.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,846.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,876.15,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Willowmere Home Care Agency Limited,877.76,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Hallows Care Limited T/A Hallows Care,942.54,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,iMeUs Healthcare Limited,954.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Cwtch Care Limited,562.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Cwtch Care Limited,562.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Cardiff Homecare Limited,631.82,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Cwtch Care Limited,764.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13/10/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,501.91,REVENUE,
